"anno","provincia","mese","macro_tipologia","macro_provenienza","provenienza","arrivi","presenze"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Polonia","45","92"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Polonia","25","68"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Repubblica Ceca","7","72"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Repubblica Ceca","4","12"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Repubblica Ceca","5","10"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Slovacchia","1","3"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Ungheria","9","17"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Ungheria","7","19"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Ungheria","4","13"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Romania","3","5"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Romania","7","60"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Romania","28","40"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Bulgaria","5","19"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Bulgaria","2","12"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Bulgaria","4","16"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Ucraina","13","23"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Ucraina","2","2"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Russia","16","33"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Russia","5","41"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Russia","6","17"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Slovenia","8","14"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Slovenia","2","8"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Croazia","2","2"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Croazia","14","31"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Croazia","3","6"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Altri Paesi Europei","27","50"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Europei","2","3"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Egitto","35","148"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Altri Paesi Africa Mediterranea","1","1"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Africa Mediterranea",,"3"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi dell'Africa","1","1"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Altri Paesi dell'Africa","15","29"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Sud Africa",,"8"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Stati Uniti d'America","13","132"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Stati Uniti d'America","11","38"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Stati Uniti d'America","49","135"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Canada","10","74"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Canada","4","10"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Canada","3","18"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Altri Paesi o territori del Nord Americani","9","15"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Messico","3","8"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Messico",,"4"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Venezuela","1","2"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Venezuela","1","1"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Brasile","3","13"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Brasile","20","53"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Brasile","6","35"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Argentina","2","4"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Argentina","5","19"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Argentina","10","29"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Altri Paesi Centro - Sud America","26","76"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Centro - Sud America","1","8"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Centro - Sud America","5","13"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Cipro","2","4"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Israele","5","17"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","India","1","3"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","India","11","30"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","India","3","6"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Cina","3","3"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Cina","14","26"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Corea del Sud",,"2"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Giappone","1","2"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Giappone","9","21"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Asia Occidentale","2","4"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Altri Paesi Asia Occidentale","2","3"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi dell'Asia","1","1"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Altri Paesi dell'Asia","14","21"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi dell'Asia","4","12"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Stranieri","Australia","1","1"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Australia","1","4"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Australia","2","2"
"2021","Città metropolitana Cagliari","12","Alberghiero","Stranieri","Altri Paesi o territori dell'Oceania","2","9"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Piemonte","120","270"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Piemonte","455","820"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Piemonte","83","260"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Valle d'Aosta","10","19"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Valle d'Aosta","2","3"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Valle d'Aosta","2","4"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lombardia","172","627"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Lombardia","242","497"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Lombardia","1034","1972"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Veneto","44","160"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Veneto","69","152"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Veneto","386","867"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Friuli-Venezia Giulia","112","232"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Friuli-Venezia Giulia","14","24"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Friuli-Venezia Giulia","25","47"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Liguria","20","63"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Liguria","160","300"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Liguria","22","46"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Emilia Romagna","95","294"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Emilia Romagna","81","193"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Emilia Romagna","340","696"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Toscana","55","129"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Toscana","293","492"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Toscana","56","157"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Umbria","6","10"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Umbria","8","26"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Umbria","63","108"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Marche","5","9"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Marche","14","44"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Marche","69","152"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Lazio","131","315"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lazio","102","416"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Lazio","741","1418"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Abruzzo","22","42"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Abruzzo","7","51"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Abruzzo","71","144"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Molise","1","1"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Molise","2","4"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Molise","6","9"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Campania","64","167"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Campania","48","164"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Campania","307","683"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Puglia","16","43"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Puglia","43","106"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Puglia","204","543"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Basilicata","1","2"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Basilicata","3","8"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Basilicata","17","39"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Calabria","9","48"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Calabria","74","234"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Calabria","9","33"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sicilia","54","186"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Sicilia","82","198"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Sicilia","259","713"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Sardegna","6616","11513"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Sardegna","2351","3141"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sardegna","1053","1975"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Bolzano","12","27"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Bolzano","20","59"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Bolzano","21","37"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Complementari","Italiani","Trento","19","59"
"2021","Città metropolitana Cagliari","12","Alberghiero","Italiani","Trento","29","44"
"2021","Città metropolitana Cagliari","12","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Trento","5","18"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Francia","3","69"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Francia","2","2"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Germania","2","14"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Germania","2","4"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Regno Unito","4","10"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Grecia","1","1"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Spagna","1","21"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Stranieri","Svizzera (incluso Liechtenstein)","1","6"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Svizzera (incluso Liechtenstein)","2","7"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Svizzera (incluso Liechtenstein)","1","2"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Turchia","1","3"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Repubblica Ceca","1","1"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Romania","4","12"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Ucraina","2","2"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Slovenia","1","7"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Europei","1","12"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Altri Paesi dell'Africa","2","2"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Stati Uniti d'America","1","1"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Canada","1","3"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Brasile","1","1"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Stranieri","Australia","1","11"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Stranieri","Australia",,"21"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Piemonte","5","69"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Piemonte","20","57"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Piemonte","15","34"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Lombardia","46","135"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lombardia","10","58"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Lombardia","18","67"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Veneto","5","6"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Veneto","15","87"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Veneto","10","71"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Friuli-Venezia Giulia","2","7"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Friuli-Venezia Giulia","2","9"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Friuli-Venezia Giulia","4","23"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Liguria","1","1"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Liguria","5","20"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Liguria","1","1"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Emilia Romagna","18","84"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Emilia Romagna","4","54"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Emilia Romagna","6","24"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Toscana","5","37"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Toscana","31","58"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Toscana","9","108"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Umbria","7","14"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Umbria","4","15"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Marche","1","6"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Marche","5","9"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Lazio","52","158"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Lazio","9","127"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lazio","11","39"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Abruzzo","1","3"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Abruzzo","1","1"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Abruzzo","6","10"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Molise","2","18"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Campania","7","15"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Campania","18","109"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Campania","46","95"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Puglia","5","70"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Puglia","2","29"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Puglia","25","86"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Basilicata","1","10"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Calabria","3","14"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Calabria","3","6"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Calabria","1","2"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Sicilia","2","3"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Sicilia","20","114"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sicilia","14","50"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Complementari","Italiani","Sardegna","36","148"
"2021","Provincia del Sud Sardegna","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sardegna","101","341"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Sardegna","589","784"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Bolzano","1","4"
"2021","Provincia del Sud Sardegna","1","Alberghiero","Italiani","Trento","2","7"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Francia","2","2"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Francia","9","31"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Stranieri","Francia","2","8"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Stranieri","Paesi Bassi","2","6"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Germania","1","1"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Germania","6","22"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Stranieri","Germania","8","48"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Regno Unito","3","3"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Regno Unito","3","5"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Spagna","2","5"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Spagna","2","22"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Belgio","6","13"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Stranieri","Svizzera (incluso Liechtenstein)","2","12"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Svizzera (incluso Liechtenstein)","7","10"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Austria","2","5"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Estonia","1","1"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Polonia","2","3"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Polonia","5","5"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Repubblica Ceca",,"1"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Stranieri","Romania","8","22"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Romania","1","2"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Romania","1","14"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Bulgaria","1","6"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Russia","2","4"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Europei",,"8"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Europei","3","15"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Altri Paesi dell'Africa","7","19"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Stati Uniti d'America","9","12"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Brasile","1","7"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","India","1","1"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Stranieri","Australia",,"28"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Stranieri","Nuova Zelanda","1","4"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Piemonte","25","49"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Piemonte","11","27"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Piemonte","1","32"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Valle d'Aosta","1","4"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Lombardia","17","49"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lombardia","6","14"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Lombardia","72","171"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Veneto","9","21"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Veneto","22","62"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Veneto","6","57"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Friuli-Venezia Giulia","4","10"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Friuli-Venezia Giulia","8","15"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Friuli-Venezia Giulia","2","17"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Liguria","15","44"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Liguria","2","2"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Liguria","4","16"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Emilia Romagna","5","27"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Emilia Romagna","4","7"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Emilia Romagna","53","211"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Toscana","9","43"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Toscana","25","44"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Toscana","6","10"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Umbria","1","2"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Umbria","8","13"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Umbria","2","26"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Marche","5","9"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Marche","1","2"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lazio","18","31"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Lazio","79","113"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Lazio","4","67"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Abruzzo","5","7"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Abruzzo","1","2"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Abruzzo","1","2"
"2021","Provincia del Sud Sardegna","2","Alberghiero","Italiani","Molise","1","1"
"2021","Provincia del Sud Sardegna","2","Extra-Alberghiero - Complementari","Italiani","Campania","11","102"
