"anno","provincia","mese","macro_tipologia","macro_provenienza","provenienza","arrivi","presenze"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Francia","12","32"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Francia","126","330"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Francia","42","84"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Paesi Bassi","29","55"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Paesi Bassi","10","13"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Paesi Bassi","3","5"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Germania","17","36"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Germania","33","89"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Germania","122","310"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Regno Unito","24","73"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Regno Unito","7","25"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Regno Unito","77","188"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Irlanda","4","19"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Irlanda","5","13"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Danimarca","15","49"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Grecia","5","11"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Grecia","2","10"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Grecia","33","42"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Portogallo","8","13"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Portogallo","2","6"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Spagna","12","33"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Spagna","102","292"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Spagna","49","88"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Belgio","30","62"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Belgio","4","4"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Belgio","81","187"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Lussemburgo","2","2"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Lussemburgo","2","17"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Islanda","1","2"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Norvegia","15","67"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Norvegia","8","14"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Svezia","6","41"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Svezia","17","62"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Finlandia","9","23"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Svizzera (incluso Liechtenstein)","3","23"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Svizzera (incluso Liechtenstein)","13","36"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Svizzera (incluso Liechtenstein)","45","92"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Austria","3","4"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Austria","2","5"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Austria","10","32"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Malta","2","4"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Turchia","17","42"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Estonia","1","1"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Lettonia","3","9"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Lituania","5","7"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Lituania","1","5"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Lituania","2","2"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Polonia","9","28"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Polonia","30","70"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Polonia","49","133"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Repubblica Ceca","7","104"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Repubblica Ceca","2","2"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Repubblica Ceca","4","8"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Slovacchia","2","8"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Slovacchia","1","1"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Ungheria","6","27"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Ungheria","3","3"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Romania","17","52"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Romania","31","126"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Romania","4","35"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Bulgaria","5","12"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Bulgaria","2","7"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Ucraina","2","6"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Ucraina","13","14"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Bielorussia","1","2"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Bielorussia","4","8"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Russia","7","9"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Russia",,"4"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Russia","51","96"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Slovenia","9","71"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Slovenia","1","3"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Slovenia","6","14"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Croazia","12","55"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Croazia","4","4"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Altri Paesi Europei","28","200"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Europei","1","9"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Egitto","2","2"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Egitto","5","5"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Egitto","1","7"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Africa Mediterranea","3","6"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Altri Paesi Africa Mediterranea","4","7"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi dell'Africa","2","2"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi dell'Africa","3","47"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Altri Paesi dell'Africa","13","36"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Sud Africa","1","1"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Sud Africa","1","2"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Stati Uniti d'America","63","202"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Stati Uniti d'America","5","15"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Stati Uniti d'America","15","29"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Canada","7","15"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Canada","7","13"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Altri Paesi o territori del Nord Americani","5","15"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi o territori del Nord Americani","1","1"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Venezuela","1","1"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Brasile","22","47"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Brasile","9","22"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Argentina","17","41"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Argentina","7","19"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Altri Paesi Centro - Sud America","20","53"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Cipro","1","1"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Israele","9","28"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","India","8","10"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","India","16","43"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Cina","25","34"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Cina","15","18"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Corea del Sud","5","5"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Corea del Sud","1","1"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Giappone","5","61"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Giappone",,"6"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Giappone","18","34"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Asia Occidentale","10","52"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Altri Paesi Asia Occidentale","7","14"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Altri Paesi dell'Asia","43","71"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi dell'Asia","3","44"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Non specificato","1","2"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Australia","20","48"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Stranieri","Nuova Zelanda","1","6"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Nuova Zelanda","2","6"
"2018","Città metropolitana Cagliari","1","Alberghiero","Stranieri","Altri Paesi o territori dell'Oceania","19","32"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Piemonte","556","915"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Piemonte","69","152"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Piemonte","39","85"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Valle d'Aosta","1","5"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Valle d'Aosta","5","5"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Lombardia","1621","2798"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Lombardia","156","296"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lombardia","54","103"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Veneto","67","133"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Veneto","399","734"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Veneto","15","29"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Friuli-Venezia Giulia","7","73"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Friuli-Venezia Giulia","113","169"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Friuli-Venezia Giulia","1","3"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Liguria","4","5"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Liguria","45","112"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Liguria","246","516"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Emilia Romagna","113","292"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Emilia Romagna","25","41"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Emilia Romagna","455","899"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Toscana","512","882"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Toscana","10","20"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Toscana","77","144"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Umbria","80","165"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Umbria","12","29"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Umbria","3","4"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Marche","1","1"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Marche","17","22"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Marche","104","216"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Lazio","163","297"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lazio","49","153"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Lazio","1774","3007"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Abruzzo","14","54"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Abruzzo","6","10"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Abruzzo","133","207"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Molise","1","5"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Molise","32","40"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Campania","450","697"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Campania","13","28"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Campania","68","245"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Puglia","16","47"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Puglia","36","78"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Puglia","276","594"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Basilicata","1","1"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Basilicata","31","53"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Basilicata","7","9"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Calabria","13","21"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Calabria","99","238"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Calabria","5","9"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Sicilia","471","1031"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Sicilia","94","319"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sicilia","23","116"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sardegna","272","485"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Sardegna","5052","7950"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Sardegna","1286","5115"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Bolzano","1","2"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Bolzano","38","57"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Bolzano","4","5"
"2018","Città metropolitana Cagliari","1","Alberghiero","Italiani","Trento","45","91"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Complementari","Italiani","Trento","8","17"
"2018","Città metropolitana Cagliari","1","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Trento","4","34"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Francia","8","21"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Francia","53","122"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Francia","215","516"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Paesi Bassi","46","82"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Paesi Bassi","6","20"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Paesi Bassi","11","27"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Germania","46","115"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Germania","307","934"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Germania","10","22"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Regno Unito","15","32"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Regno Unito","39","106"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Regno Unito","142","485"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Irlanda","3","7"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Danimarca","12","63"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Grecia","17","18"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Grecia","17","24"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Portogallo","6","13"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Portogallo","19","40"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Spagna","79","225"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Spagna","10","22"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Spagna","92","258"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Belgio","102","255"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Belgio","1","1"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Belgio","38","70"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Lussemburgo","4","10"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Lussemburgo","9","21"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Islanda","4","4"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Norvegia","6","9"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Norvegia","2","3"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Svezia","16","43"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Svezia","4","12"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Finlandia","8","11"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Finlandia","2","2"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Svizzera (incluso Liechtenstein)","11","19"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Svizzera (incluso Liechtenstein)","1","2"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Svizzera (incluso Liechtenstein)","62","128"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Austria","16","32"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Austria","4","28"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Austria","7","11"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Malta","1","1"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Turchia","4","6"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Turchia","12","29"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Estonia","10","34"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Lettonia","2","2"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Lettonia","3","3"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Lituania","3","4"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Lituania","5","9"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Lituania","2","4"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Polonia","9","27"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Polonia","62","158"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Polonia","43","113"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Repubblica Ceca","6","10"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Repubblica Ceca","5","7"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Repubblica Ceca","8","73"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Slovacchia","4","12"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Ungheria",,"4"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Ungheria","6","39"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Romania","4","67"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Romania","30","96"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Romania","16","76"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Bulgaria","7","16"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Ucraina","68","72"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Ucraina","1","2"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Bielorussia","2","6"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Bielorussia","2","2"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Moldavia","1","1"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Russia","6","60"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Russia","5","12"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Russia","25","62"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Slovenia","4","7"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Slovenia","5","15"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Slovenia","7","8"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Croazia","1","2"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Croazia","5","10"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Europei","2","7"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Europei","1","4"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Altri Paesi Europei","35","103"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Egitto",,"3"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Egitto","1","4"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Africa Mediterranea","7","8"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Altri Paesi Africa Mediterranea","5","14"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi dell'Africa","10","36"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Altri Paesi dell'Africa","10","19"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Sud Africa","1","1"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Stati Uniti d'America","26","53"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Stati Uniti d'America","8","10"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Stati Uniti d'America","81","227"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Canada","9","17"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Canada","2","2"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Altri Paesi o territori del Nord Americani","3","12"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi o territori del Nord Americani","1","1"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Messico","4","11"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Messico","2","5"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Venezuela","1","1"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Brasile","28","53"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Complementari","Stranieri","Brasile","8","28"
"2018","Città metropolitana Cagliari","2","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Argentina","8","18"
"2018","Città metropolitana Cagliari","2","Alberghiero","Stranieri","Argentina","6","8"
